DealerCode,BPNO,CustomerCode,BPRegion,BPProvince,BP_District,DocNo,DocDate,Rowname,BU,Amount
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6404001,20210401,GENERAL PLASTER  (BAG),MORTAR,8280
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6409087,20210907,ADHESIVE CEMENT/GROUT,HIP,1240
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6403260,20210313,ADHESIVE CEMENT/GROUT,HIP,1640
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6406377,20210618,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,6800
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6408400,20210830,SPECIAL MORTAR,MORTAR,525
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6404161,20210408,GENERAL PLASTER  (BAG),MORTAR,3105
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6406377,20210618,LIGHTWEIGHT BLOCK MASONRY,MORTAR,6040
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6406307,20210615,LIGHTWEIGHT BLOCK MASONRY,MORTAR,2114
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6411103,20211107,GL-CONVENTIONAL EAVE ROOF,SFG,33000
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6407002,20210701,SUA SUPER,GREY CEMENT,4350
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6406377,20210618,ADHESIVE CEMENT/GROUT,HIP,580
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6403567,20210327,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3400
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6404449,20210427,ADHESIVE CEMENT/GROUT,HIP,680
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6412368,20211222,SPECIAL MORTAR,MORTAR,350
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6405322,20210517,MORTAR EASY,MORTAR,1180
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6410286,20211018,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3480
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6405171,20210510,SPECIAL MORTAR,MORTAR,175
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6405171,20210510,GENERAL PLASTER  (BAG),MORTAR,3105
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6406224,20210611,SPECIAL MORTAR,MORTAR,350
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6403028,20210302,SUA SUPER,GREY CEMENT,1740
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6405171,20210510,ADHESIVE CEMENT/GROUT,HIP,2040
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6402058,20210203,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,1275
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6407023,20210702,GENERAL PLASTER  (BAG),MORTAR,5520
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6404099,20210405,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6411453,20211127,HDF DOOR,HIP,5390
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6410024,20211002,- COLOR : 5 MM.,ROOF&FITTING,1593
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6412095,20211206,GENERAL PLASTER  (BAG),MORTAR,8760
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6410286,20211018,GENERAL PLASTER  (BAG),MORTAR,2840
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6410300,20211019,MORTAR EASY,MORTAR,2160
5100003,10001487,AR-0214,นครหลวง,กรุงเทพมหานคร,บางบอน,IV6408089,20210807,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6405484,20210525,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411197,20211113,STANDARD BOARD,SGIC,6400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411007,20211101,GL-CONVENTIONAL,SFG,5180
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411197,20211113,FABRICATED,SGIC,1275
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6407387,20210722,FAUCETS AND SHOWERS,HIP,2118
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6406252,20210612,STANDARD BOARD,SGIC,11520
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411492,20211130,SUA SUPER,GREY CEMENT,10100
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411492,20211130,CEILING TILE,SGIC,8400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6404315,20210421,GENERAL PLASTER  (BAG),MORTAR,8280
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6406077,20210604,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6409036,20210903,SUA SUPER,GREY CEMENT,8700
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6403320,20210316,SANITARY ACCESSORIES,HIP,6980
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6409325,20210920,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3825
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6405309,20210515,POWER TOOLS,HIP,8888
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6407005,20210701,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6412429,20211225,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,2100
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6406077,20210604,STANDARD BOARD,SGIC,5376
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6405285,20210515,MORTAR EASY,MORTAR,2360
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6405201,20210511,GENERAL PLASTER  (BAG),MORTAR,3105
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6401497,20210126,NAIL,HIP,5508
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6408229,20210818,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6401089,20210108,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,2050
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6401404,20210122,SUA SUPER,GREY CEMENT,4350
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6409057,20210904,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6403067,20210303,POWER TOOLS,HIP,6360
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6407197,20210712,FABRICATED,SGIC,1530
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6401089,20210108,SUA SUPER,GREY CEMENT,4350
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6409036,20210903,MORTAR EASY,MORTAR,2360
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6403494,20210324,GENERAL PLASTER  (BAG),MORTAR,4140
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6405285,20210515,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6409463,20210928,GENERAL PLASTER  (BAG),MORTAR,5520
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6412429,20211225,MORTAR EASY,MORTAR,2600
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6409463,20210928,MORTAR EASY,MORTAR,2400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6401157,20210112,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411197,20211113,SUA SUPER,GREY CEMENT,5050
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6410189,20211012,GENERAL PLASTER  (BAG),MORTAR,5680
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6403289,20210315,CEILING TILE,SGIC,6300
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6404061,20210403,STANDARD BOARD,SGIC,6400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6408021,20210803,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6407005,20210701,SPECIAL MORTAR,MORTAR,875
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6412020,20211201,VALVE,HIP,4390
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411492,20211130,GENERAL PLASTER  (BAG),MORTAR,5840
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411007,20211101,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3480
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6402473,20210225,GENERAL PLASTER  (BAG),MORTAR,5520
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6403399,20210319,SUA SUPER,GREY CEMENT,4350
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6403185,20210310,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6402056,20210203,SPECIAL MORTAR,MORTAR,1750
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6410005,20211001,MORTAR EASY,MORTAR,2400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6401089,20210108,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6402079,20210204,GW-INSULATION : STAY COOL,SFG,2900
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6407022,20210702,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6401157,20210112,STANDARD BOARD,SGIC,7680
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6412429,20211225,STANDARD BOARD,SGIC,6400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6403027,20210302,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6401442,20210123,NAIL,HIP,2474
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411391,20211124,GENERAL PLASTER  (BAG),MORTAR,5840
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6407365,20210721,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411197,20211113,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,2100
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6406039,20210602,NAIL,HIP,500
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6401404,20210122,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411197,20211113,GENERAL PLASTER  (BAG),MORTAR,2920
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6406077,20210604,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6402042,20210202,VALVE,HIP,6130
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6407365,20210721,STANDARD BOARD,SGIC,6400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411197,20211113,MORTAR EASY,MORTAR,3250
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6410417,20211028,SUA SUPER,GREY CEMENT,6643
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6407298,20210717,MORTAR EASY,MORTAR,2360
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6408229,20210818,STANDARD BOARD,SGIC,7740
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411007,20211101,MORTAR EASY,MORTAR,2400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6403185,20210310,SUA SUPER,GREY CEMENT,4785
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6401578,20210130,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6410189,20211012,SUA SUPER,GREY CEMENT,3822
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6401157,20210112,MORTAR EASY,MORTAR,2360
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6409325,20210920,SUA SUPER,GREY CEMENT,4350
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6410379,20211025,VALVE,HIP,5669
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6408229,20210818,SUA SUPER,GREY CEMENT,2697
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6409057,20210904,STANDARD BOARD,SGIC,6450
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6403494,20210324,LIGHTWEIGHT BLOCK PLASTER  (BAG),MORTAR,3400
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6412459,20211228,ADHESIVE CEMENT/GROUT,HIP,19968
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6404256,20210417,VALVE,HIP,3272
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6404370,20210423,SPECIAL MORTAR,MORTAR,3500
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6405201,20210511,MORTAR EASY,MORTAR,1200
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6403289,20210315,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,2050
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6410029,20211002,SPECIAL MORTAR,MORTAR,1750
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6403051,20210303,MORTAR EASY,MORTAR,2360
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6405402,20210520,NAIL,HIP,2965
5100003,10001492,AR-0779,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6405286,20210515,SUA SUPER,GREY CEMENT,8700
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6406277,20210614,STANDARD BOARD,SGIC,5120
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6405297,20210515,SMARTBOARD (<=6 MM.),CEILING&WALL,3370
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6406102,20210605,STANDARD BOARD,SGIC,3900
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6411074,20211105,MORTAR EASY,MORTAR,1300
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6404270,20210419,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6404470,20210428,MORTAR EASY,MORTAR,590
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640123-0004,20210123,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,615
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6403055,20210303,STANDARD BOARD,SGIC,5120
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6405413,20210521,STANDARD BOARD,SGIC,5200
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6410051,20211004,STANDARD BOARD,SGIC,3840
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IN640416-0004,20210416,SMARTBOARD (<=6 MM.),CEILING&WALL,2460
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6402102,20210205,STANDARD BOARD,SGIC,3900
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6405413,20210521,SMARTBOARD (<=6 MM.),CEILING&WALL,2050
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6407327,20210719,STANDARD BOARD,SGIC,5200
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6411448,20211127,MORTAR EASY,MORTAR,650
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6403143,20210308,SUN BOARD <6 MM.,CEILING&WALL,17050
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6404397,20210424,FENCE CUTTING HEAD,CEILING&WALL,5750
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6404012,20210401,PAVING BLOCK,LANDSCAPE,1000
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6407393,20210723,5 MM. - UNCOLOR ROOFIING,ROOF&FITTING,12000
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6409462,20210928,SMARTBOARD >6 MM.,CEILING&WALL,23100
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6411165,20211111,- COLOR : 5 MM.,ROOF&FITTING,15000
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6406102,20210605,SMARTBOARD (<=6 MM.),CEILING&WALL,2680
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6402289,20210216,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,615
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6405556,20210528,SCG CEMENT BOARD,CEMENT BOARD,17451.84
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6412151,20211209,MORTAR EASY,MORTAR,1300
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6412305,20211218,MORTAR EASY,MORTAR,2600
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6402289,20210216,SUN BOARD <6 MM.,CEILING&WALL,9000
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6403166,20210309,SMARTBOARD >6 MM.,CEILING&WALL,1710
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6404388,20210424,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6403166,20210309,STANDARD BOARD,SGIC,3840
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6406435,20210621,5 MM. - UNCOLOR ROOFIING,ROOF&FITTING,4800
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6401431,20210123,STANDARD BOARD,SGIC,3900
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6410327,20211020,CEILING TILE,SGIC,4000
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6404470,20210428,GENERAL PLASTER  (BAG),MORTAR,2760
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6404170,20210408,CEILING TILE,SGIC,4000
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6411448,20211127,SMARTBOARD (<=6 MM.),CEILING&WALL,2600
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6411074,20211105,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,1260
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6409019,20210902,PAVING BLOCK,LANDSCAPE,2000
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6408052,20210805,SMARTBOARD >6 MM.,CEILING&WALL,1830
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6402483,20210226,5 MM. - UNCOLOR ROOFIING,ROOF&FITTING,5760
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6404245,20210417,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,410
5100003,10001503,AR-1287,นครหลวง,กรุงเทพมหานคร,จอมทอง,IV6412370,20211222,PAVING BLOCK,LANDSCAPE,800
5100003,10001508,AR-1245,นครหลวง,กรุงเทพมหานคร,คลองสาน,IV6410083,20211006,EASYPLAS,SGIC,1800
5100003,10001508,AR-1245,นครหลวง,กรุงเทพมหานคร,คลองสาน,IV6410083,20211006,TECHNICAL BOARD,SGIC,19240
5100003,10001508,AR-1245,นครหลวง,กรุงเทพมหานคร,คลองสาน,IN640821-0002,20210821,GL-CONVENTIONAL EAVE ROOF,SFG,5712
5100003,10001508,AR-1245,นครหลวง,กรุงเทพมหานคร,คลองสาน,CA640712-0007,20210712,C-LINE,SGIC,3275
5100003,10001508,AR-1245,นครหลวง,กรุงเทพมหานคร,คลองสาน,IV6410441,20211029,ADHESIVE CEMENT/GROUT,HIP,19968
5100003,10001508,AR-1245,นครหลวง,กรุงเทพมหานคร,คลองสาน,IV6410441,20211029,SUA SUPER,GREY CEMENT,9100
5100003,10001508,AR-1245,นครหลวง,กรุงเทพมหานคร,คลองสาน,IV6408109,20210809,STANDARD BOARD,SGIC,12900
5100003,10001540,AR-1552,นครหลวง,กรุงเทพมหานคร,จอมทอง,CA641115-0003,20211115,PAVING BLOCK,LANDSCAPE,1000
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6407047,20210703,GENERAL PLASTER  (BAG),MORTAR,5520
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6409169,20210911,GENERAL PLASTER  (BAG),MORTAR,2730
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6402484,20210226,SUA SUPER,GREY CEMENT,21250
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6407047,20210703,ADHESIVE CEMENT/GROUT,HIP,29952
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6411240,20211116,ADHESIVE CEMENT/GROUT,HIP,10062
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6406081,20210604,GENERAL PLASTER  (BAG),MORTAR,2275
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6401458,20210125,ADHESIVE MORTAR,MORTAR,0
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6409188,20210913,GENERAL PLASTER  (BAG),MORTAR,3770
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6402191,20210210,SUA SUPER,GREY CEMENT,8500
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6401189,20210113,ADHESIVE MORTAR,MORTAR,0
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6406400,20210619,ADHESIVE CEMENT/GROUT,HIP,29952
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6403348,20210317,ADHESIVE MORTAR,MORTAR,9000
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6407418,20210724,SMARTBOARD (<=6 MM.),CEILING&WALL,21010
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6412010,20211201,ADHESIVE CEMENT/GROUT,HIP,20124
5100003,10001563,AR-0680,นครหลวง,กรุงเทพมหานคร,บางขุนเทียน,IV6411240,20211116,SUN BOARD <6 MM.,CEILING&WALL,17050
5100003,10001570,AR-0920,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6411206,20211113,MIXED CEMENT,HIP,1800
5100003,10001570,AR-0920,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6401462,20210125,CEILING TILE,SGIC,4200
5100003,10001570,AR-0920,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6410398,20211027,BAG - MULTIPURPOSE (20KG/BAG),WHITE CEMENT,1050
5100003,10001570,AR-0920,นครหลวง,กรุงเทพมหานคร,ธนบุรี,IV6407302,20210717,SUA SUPER,GREY CEMENT,4350
